NombreBeca,Institucion,Carrera,Lugar,CategoriaDeBecas,Anio_Convocatoria,Genero,EstratoSocieconomico,BecasSegunMigracion
Crédito Continuidad,Universidad San Martín de Porres,Ingeniería Civil,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad Nacional de Piura,Turismo,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional Pedro Ruiz Gallo,Psicología,Áncash,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional Agraria La Molina,Gastronomía,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional San Antonio Abad del Cusco,Enfermería,Áncash,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional Jorge Basadre Grohmann,Medicina Humana,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad San Martín de Porres,Arquitectura,Áncash,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional Pedro Ruiz Gallo,Nutrición,Áncash,Pregrado,2021,Femenino,No Pobre,No Migró
Crédito Continuidad,Universidad de Lima,Contabilidad,Áncash,Pregrado,2021,Masculino,No Pobre,No Migró
Crédito Continuidad,Universidad Nacional de Ingeniería,Química,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional de Trujillo,Medicina Humana,Áncash,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional de Trujillo,Odontología,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Pontificia Universidad Católica del Perú,Odontología,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional San Antonio Abad del Cusco,Farmacia,Lima,Pregrado,2021,Femenino,No Pobre,Migró
Crédito Continuidad,Universidad Nacional de la Amazonía Peruana,Ingeniería Industrial,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad Tecnológica del Perú,Ingeniería Electrónica,Lima,Pregrado,2021,Femenino,No Pobre,Migró
Crédito Continuidad,Universidad Nacional San Cristóbal de Huamanga,Veterinaria,Áncash,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional San Cristóbal de Huamanga,Nutrición,Áncash,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional de Cajamarca,Trabajo Social,Áncash,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional de Piura,Gastronomía,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional de Ingeniería,Agronomía,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional San Antonio Abad del Cusco,Nutrición,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad Nacional de Trujillo,Educación,Áncash,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad Privada del Norte,Arquitectura,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Tecnológica del Perú,Ingeniería Industrial,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad del Pacífico,Farmacia,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad Nacional de Piura,Ingeniería Industrial,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad San Martín de Porres,Marketing,Áncash,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad Nacional Agraria La Molina,Gastronomía,Áncash,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad Nacional San Cristóbal de Huamanga,Ingeniería de Sistemas,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Crédito Continuidad,Universidad San Martín de Porres,Veterinaria,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional de Cajamarca,Contabilidad,Áncash,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Peruana Cayetano Heredia,Arquitectura,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad Nacional de Ingeniería,Agronomía,Áncash,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional de San Agustín de Arequipa,Agronomía,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad Nacional de Trujillo,Administración,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad Nacional de Cajamarca,Odontología,Áncash,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional San Cristóbal de Huamanga,Medicina Humana,Áncash,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad de Lima,Biología,Lima,Pregrado,2021,Femenino,No Pobre,Migró
Crédito Continuidad,Universidad Peruana Cayetano Heredia,Administración,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad de Lima,Arquitectura,Áncash,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad Ricardo Palma,Odontología,Lima,Pregrado,2021,Masculino,No Pobre,Migró
Crédito Continuidad,Universidad Nacional de Piura,Farmacia,Áncash,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad Nacional de Piura,Arquitectura,Áncash,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad César Vallejo,Comunicaciones,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad Nacional Jorge Basadre Grohmann,Ingeniería de Minas,Áncash,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad Nacional del Altiplano,Ingeniería de Minas,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad Nacional de Trujillo,Marketing,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad Nacional de Ingeniería,Ingeniería Mecánica,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional San Antonio Abad del Cusco,Administración,Lambayeque,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad César Vallejo,Nutrición,Lambayeque,Pregrado,2021,Femenino,No Pobre,No Migró
Crédito Continuidad,Universidad Continental,Ingeniería Electrónica,Lima,Pregrado,2021,Masculino,No Pobre,Migró
Crédito Continuidad,Universidad San Martín de Porres,Gastronomía,Lambayeque,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad Privada del Norte,Ingeniería Civil,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Crédito Continuidad,Universidad del Pacífico,Veterinaria,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad Nacional de Ingeniería,Ingeniería Ambiental,Lambayeque,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad Privada del Norte,Derecho,Lambayeque,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad Nacional de Ingeniería,Economía,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional San Cristóbal de Huamanga,Contabilidad,Lambayeque,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad Nacional San Antonio Abad del Cusco,Veterinaria,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional Jorge Basadre Grohmann,Agronomía,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional de Piura,Química,Lambayeque,Pregrado,2021,Femenino,No Pobre,No Migró
Crédito Continuidad,Universidad Nacional Jorge Basadre Grohmann,Contabilidad,Lambayeque,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad San Martín de Porres,Psicología,Lambayeque,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional Pedro Ruiz Gallo,Psicología,Lambayeque,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad Nacional Agraria La Molina,Psicología,Lambayeque,Pregrado,2021,Femenino,No Pobre,No Migró
Crédito Continuidad,Universidad Peruana Cayetano Heredia,Derecho,Lambayeque,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad Ricardo Palma,Economía,Lambayeque,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Crédito Continuidad,Pontificia Universidad Católica del Perú,Farmacia,Lambayeque,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad Nacional de Cajamarca,Educación,Lambayeque,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional Agraria La Molina,Gastronomía,Lambayeque,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional de Piura,Turismo,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad San Martín de Porres,Contabilidad,Lambayeque,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional San Antonio Abad del Cusco,Enfermería,Lambayeque,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional San Antonio Abad del Cusco,Administración,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad Nacional Agraria La Molina,Agronomía,Lambayeque,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad San Martín de Porres,Ingeniería Civil,Lambayeque,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional Agraria La Molina,Ingeniería de Minas,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Crédito Continuidad,Universidad del Pacífico,Derecho,Lambayeque,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional del Centro del Perú,Administración,Lambayeque,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional Agraria La Molina,Economía,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional San Cristóbal de Huamanga,Ingeniería Industrial,Lambayeque,Pregrado,2021,Femenino,No Pobre,No Migró
Crédito Continuidad,Universidad Nacional Pedro Ruiz Gallo,Ingeniería Industrial,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad Nacional de la Amazonía Peruana,Ingeniería Mecánica,Lambayeque,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad Tecnológica del Perú,Odontología,Lambayeque,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad Ricardo Palma,Educación,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Continental,Farmacia,Lambayeque,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional del Centro del Perú,Odontología,Lambayeque,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad Ricardo Palma,Turismo,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad Nacional San Antonio Abad del Cusco,Ingeniería Mecánica,Lambayeque,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad Peruana Cayetano Heredia,Marketing,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad Nacional Hermilio Valdizán,Química,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional de Cajamarca,Ingeniería Electrónica,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Crédito Continuidad,Universidad César Vallejo,Agronomía,Lambayeque,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad de Lima,Odontología,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad Nacional Agraria La Molina,Comunicaciones,Lima,Pregrado,2021,Masculino,No Pobre,Migró
Crédito Continuidad,Universidad Ricardo Palma,Educación,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional de la Amazonía Peruana,Trabajo Social,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional de Cajamarca,Ingeniería Industrial,Piura,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad Nacional Agraria La Molina,Ingeniería de Sistemas,Lima,Pregrado,2021,Femenino,No Pobre,Migró
Crédito Continuidad,Universidad Nacional Agraria La Molina,Psicología,Piura,Pregrado,2021,Femenino,No Pobre,No Migró
Crédito Continuidad,Universidad César Vallejo,Economía,Piura,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional Agraria La Molina,Ingeniería Mecánica,Piura,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad Nacional Mayor de San Marcos,Educación,Piura,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional de Piura,Contabilidad,Piura,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional Jorge Basadre Grohmann,Química,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad Nacional de Piura,Administración,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional Hermilio Valdizán,Nutrición,Piura,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional Agraria La Molina,Química,Piura,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad de Lima,Economía,Piura,Pregrado,2021,Femenino,No Pobre,No Migró
Crédito Continuidad,Universidad Nacional Mayor de San Marcos,Nutrición,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional Hermilio Valdizán,Ingeniería Industrial,Piura,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad Tecnológica del Perú,Economía,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional San Cristóbal de Huamanga,Arquitectura,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad San Martín de Porres,Ingeniería Electrónica,Piura,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad Nacional de Ingeniería,Ingeniería Mecánica,Piura,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad del Pacífico,Biología,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad de Lima,Ingeniería Industrial,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional San Cristóbal de Huamanga,Veterinaria,Piura,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Privada del Norte,Turismo,Lima,Pregrado,2021,Masculino,No Pobre,Migró
Crédito Continuidad,Universidad Nacional del Altiplano,Contabilidad,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Tecnológica del Perú,Trabajo Social,Piura,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional Hermilio Valdizán,Ingeniería Ambiental,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad de Lima,Biología,Piura,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional de Cajamarca,Gastronomía,Piura,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad Nacional de San Agustín de Arequipa,Ingeniería de Minas,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad Tecnológica del Perú,Contabilidad,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad Nacional San Antonio Abad del Cusco,Gastronomía,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad Nacional Mayor de San Marcos,Ingeniería Mecánica,Piura,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad Continental,Farmacia,Piura,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad del Pacífico,Gastronomía,Piura,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad Nacional Agraria La Molina,Marketing,Piura,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad del Pacífico,Ingeniería de Sistemas,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad Nacional de Trujillo,Ingeniería Industrial,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional Pedro Ruiz Gallo,Ingeniería Industrial,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad Nacional Pedro Ruiz Gallo,Ingeniería Mecánica,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Tecnológica del Perú,Nutrición,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad Tecnológica del Perú,Marketing,Piura,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad Continental,Química,Lima,Pregrado,2021,Masculino,No Pobre,Migró
Crédito Continuidad,Universidad Nacional de la Amazonía Peruana,Agronomía,Piura,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional de la Amazonía Peruana,Ingeniería de Sistemas,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Continental,Ingeniería Civil,Piura,Pregrado,2021,Masculino,No Pobre,No Migró
Crédito Continuidad,Pontificia Universidad Católica del Perú,Veterinaria,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad Ricardo Palma,Ingeniería Mecánica,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Crédito Continuidad,Universidad del Pacífico,Psicología,Piura,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Tecnológica del Perú,Economía,Piura,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad César Vallejo,Economía,Piura,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad del Pacífico,Marketing,Piura,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad del Pacífico,Arquitectura,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad Peruana Cayetano Heredia,Gastronomía,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional de Trujillo,Arquitectura,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional de Trujillo,Arquitectura,Cajamarca,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional Agraria La Molina,Marketing,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad Nacional Agraria La Molina,Ingeniería de Minas,Cajamarca,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad Nacional Agraria La Molina,Agronomía,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Crédito Continuidad,Universidad del Pacífico,Odontología,Cajamarca,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad Nacional de Cajamarca,Turismo,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad Privada del Norte,Agronomía,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad Nacional Pedro Ruiz Gallo,Turismo,Cajamarca,Pregrado,2021,Masculino,No Pobre,No Migró
Crédito Continuidad,Universidad Tecnológica del Perú,Economía,Cajamarca,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad Ricardo Palma,Administración,Cajamarca,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad Nacional de Trujillo,Nutrición,Cajamarca,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional Mayor de San Marcos,Turismo,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad San Martín de Porres,Ingeniería de Minas,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad Nacional de la Amazonía Peruana,Química,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Pontificia Universidad Católica del Perú,Ingeniería de Minas,Cajamarca,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Pontificia Universidad Católica del Perú,Química,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad del Pacífico,Economía,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Crédito Continuidad,Universidad de Lima,Ingeniería Ambiental,Cajamarca,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad Nacional de la Amazonía Peruana,Enfermería,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad Nacional del Centro del Perú,Agronomía,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad Nacional de Trujillo,Ingeniería de Sistemas,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional de Trujillo,Ingeniería de Sistemas,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad del Pacífico,Educación,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad Continental,Agronomía,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad Tecnológica del Perú,Nutrición,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad Nacional Hermilio Valdizán,Química,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Crédito Continuidad,Universidad de Lima,Ingeniería Ambiental,Cajamarca,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional Pedro Ruiz Gallo,Química,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional San Cristóbal de Huamanga,Psicología,Cajamarca,Pregrado,2021,Femenino,No Pobre,No Migró
Crédito Continuidad,Universidad Nacional Agraria La Molina,Odontología,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad Nacional Pedro Ruiz Gallo,Psicología,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Crédito Continuidad,Universidad San Martín de Porres,Ingeniería Civil,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional de San Agustín de Arequipa,Farmacia,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad Nacional Pedro Ruiz Gallo,Economía,Cajamarca,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional de Cajamarca,Derecho,Cajamarca,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Privada del Norte,Farmacia,Lima,Pregrado,2021,Masculino,No Pobre,Migró
Crédito Continuidad,Universidad Nacional de Trujillo,Odontología,Cajamarca,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Continental,Educación,Cajamarca,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional de San Agustín de Arequipa,Ingeniería Mecánica,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad Nacional del Altiplano,Veterinaria,Cajamarca,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad Peruana Cayetano Heredia,Administración,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad Nacional San Cristóbal de Huamanga,Química,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional Agraria La Molina,Ingeniería de Minas,Cajamarca,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional San Cristóbal de Huamanga,Ingeniería Industrial,Cajamarca,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad del Pacífico,Veterinaria,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad Tecnológica del Perú,Veterinaria,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional de Ingeniería,Enfermería,Tacna,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional del Centro del Perú,Ingeniería Civil,Tacna,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad Nacional San Cristóbal de Huamanga,Ingeniería Ambiental,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad Nacional del Altiplano,Ingeniería Civil,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Continental,Comunicaciones,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional de Piura,Contabilidad,Tacna,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Crédito Continuidad,Universidad Nacional Hermilio Valdizán,Trabajo Social,Tacna,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad Tecnológica del Perú,Ingeniería de Minas,Tacna,Pregrado,2021,Femenino,No Pobre,No Migró
Crédito Continuidad,Universidad Nacional Jorge Basadre Grohmann,Arquitectura,Tacna,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional Pedro Ruiz Gallo,Derecho,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad Privada del Norte,Contabilidad,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad Nacional San Cristóbal de Huamanga,Ingeniería Mecánica,Tacna,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional Jorge Basadre Grohmann,Química,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad Nacional Hermilio Valdizán,Ingeniería Industrial,Tacna,Pregrado,2021,Masculino,Pobre,No Migró
Crédito Continuidad,Universidad de Lima,Economía,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad San Martín de Porres,Turismo,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad Nacional Hermilio Valdizán,Comunicaciones,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Nacional Hermilio Valdizán,Medicina Humana,Lima,Pregrado,2021,Masculino,Pobre,Migró
Crédito Continuidad,Universidad del Pacífico,Nutrición,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Crédito Continuidad,Universidad Peruana Cayetano Heredia,Biología,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad Nacional Pedro Ruiz Gallo,Ingeniería Ambiental,Tacna,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional de Ingeniería,Ingeniería Ambiental,Tacna,Pregrado,2021,Femenino,Pobre,No Migró
Crédito Continuidad,Universidad Nacional de Cajamarca,Odontología,Lima,Pregrado,2021,Femenino,Pobre,Migró
Crédito Continuidad,Universidad Nacional de Ingeniería,Ingeniería Industrial,Tacna,Pregrado,2021,Femenino,Pobre,No Migró
